time,P,G(i),H_sun,T2m,WS10m,Int
20190312:1210,129.0,160.52,45.99,0.0,0.0,0.0
20190312:1310,78.41,104.14,39.92,0.0,0.0,0.0
20190312:1410,187.69,225.45,31.21,0.0,0.0,0.0
20190312:1510,26.49,43.95,20.9,0.0,0.0,0.0
20190312:1610,43.64,64.46,9.71,0.0,0.0,0.0
20190312:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190312:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190312:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190312:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190312:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190312:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190312:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190313:0610,27.44,45.12,9.73,0.0,0.0,0.0
20190313:0710,56.38,79.19,20.96,0.0,0.0,0.0
20190313:0810,575.58,682.01,31.32,0.0,0.0,0.0
20190313:0910,726.6,884.75,40.11,0.0,0.0,0.0
20190313:1010,803.92,998.85,46.28,0.0,0.0,0.0
20190313:1110,837.26,1049.95,48.57,0.0,0.0,0.0
20190313:1210,795.9,987.28,46.35,0.0,0.0,0.0
20190313:1310,707.77,859.13,40.23,0.0,0.0,0.0
20190313:1410,574.86,681.09,31.46,0.0,0.0,0.0
20190313:1510,381.0,451.28,21.12,0.0,0.0,0.0
20190313:1610,31.22,49.73,9.91,0.0,0.0,0.0
20190313:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190313:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190313:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190313:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190313:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190313:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190313:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190314:0610,29.7,47.88,10.04,0.0,0.0,0.0
20190314:0710,113.8,143.65,21.28,0.0,0.0,0.0
20190314:0810,165.73,201.16,31.66,0.0,0.0,0.0
20190314:0910,431.05,505.0,40.49,0.0,0.0,0.0
20190314:1010,214.58,256.03,46.68,0.0,0.0,0.0
20190314:1110,343.32,402.97,48.96,0.0,0.0,0.0
20190314:1210,291.63,343.23,46.7,0.0,0.0,0.0
20190314:1310,0.0,0.0,0.0,0.0,0.0,0.0
20190314:1410,30.4,48.73,31.72,0.0,0.0,0.0
20190314:1510,328.25,387.85,21.34,0.0,0.0,0.0
20190314:1610,43.64,64.46,10.11,0.0,0.0,0.0
20190314:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190314:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190314:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190314:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190314:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190314:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190314:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190315:0610,5.39,15.65,10.34,0.0,0.0,0.0
20190315:0710,72.6,97.61,21.6,0.0,0.0,0.0
20190315:0810,361.96,422.36,32.01,0.0,0.0,0.0
20190315:0910,230.13,273.22,40.86,0.0,0.0,0.0
20190315:1010,628.88,755.44,47.08,0.0,0.0,0.0
20190315:1110,691.28,840.56,49.36,0.0,0.0,0.0
20190315:1210,665.73,804.77,47.06,0.0,0.0,0.0
20190315:1310,595.58,709.66,40.83,0.0,0.0,0.0
20190315:1410,505.74,594.51,31.97,0.0,0.0,0.0
20190315:1510,374.34,443.09,21.56,0.0,0.0,0.0
20190315:1610,35.83,55.25,10.31,0.0,0.0,0.0
20190315:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190315:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190315:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190315:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190315:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190315:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190315:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190316:0610,32.75,51.57,10.65,0.0,0.0,0.0
20190316:0710,380.28,449.98,21.92,0.0,0.0,0.0
20190316:0810,585.25,694.11,32.35,0.0,0.0,0.0
20190316:0910,731.22,891.05,41.24,0.0,0.0,0.0
20190316:1010,812.55,1011.4,47.47,0.0,0.0,0.0
20190316:1110,826.29,1033.44,49.75,0.0,0.0,0.0
20190316:1210,825.12,1029.75,47.42,0.0,0.0,0.0
20190316:1310,714.0,867.46,41.14,0.0,0.0,0.0
20190316:1410,568.99,673.51,32.23,0.0,0.0,0.0
20190316:1510,377.93,447.43,21.78,0.0,0.0,0.0
20190316:1610,126.54,177.04,10.5,0.0,0.0,0.0
20190316:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190316:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190316:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190316:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190316:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190316:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190316:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190317:0610,34.28,53.41,10.96,0.0,0.0,0.0
20190317:0710,382.88,452.87,22.25,0.0,0.0,0.0
20190317:0810,578.64,686.13,32.7,0.0,0.0,0.0
20190317:0910,738.55,901.93,41.61,0.0,0.0,0.0
20190317:1010,809.93,1008.37,47.87,0.0,0.0,0.0
20190317:1110,837.09,1050.36,50.15,0.0,0.0,0.0
20190317:1210,821.88,1025.74,47.77,0.0,0.0,0.0
20190317:1310,719.02,874.82,41.43,0.0,0.0,0.0
20190317:1410,582.34,690.81,32.48,0.0,0.0,0.0
20190317:1510,385.38,456.45,22.0,0.0,0.0,0.0
20190317:1610,132.27,184.84,10.7,0.0,0.0,0.0
20190317:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190317:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190317:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190317:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190317:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190317:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190317:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190318:0610,36.6,56.17,11.27,0.0,0.0,0.0
20190318:0710,385.8,456.18,22.57,0.0,0.0,0.0
20190318:0810,591.55,702.43,33.05,0.0,0.0,0.0
20190318:0910,735.65,897.65,41.99,0.0,0.0,0.0
20190318:1010,815.56,1016.34,48.27,0.0,0.0,0.0
20190318:1110,833.45,1044.64,50.55,0.0,0.0,0.0
20190318:1210,813.89,1013.79,48.13,0.0,0.0,0.0
20190318:1310,724.12,881.62,41.73,0.0,0.0,0.0
20190318:1410,582.84,691.34,32.73,0.0,0.0,0.0
20190318:1510,387.38,458.86,22.21,0.0,0.0,0.0
20190318:1610,124.11,172.31,10.9,0.0,0.0,0.0
20190318:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190318:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190318:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190318:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190318:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190318:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190318:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190319:0610,51.57,73.67,11.58,0.0,0.0,0.0
20190319:0710,258.02,305.47,22.89,0.0,0.0,0.0
20190319:0810,396.23,462.57,33.39,0.0,0.0,0.0
20190319:0910,249.25,294.79,42.36,0.0,0.0,0.0
20190319:1010,593.82,709.62,48.67,0.0,0.0,0.0
20190319:1110,567.61,676.45,50.94,0.0,0.0,0.0
20190319:1210,560.86,667.1,48.48,0.0,0.0,0.0
20190319:1310,420.69,492.8,42.03,0.0,0.0,0.0
20190319:1410,302.94,354.68,32.97,0.0,0.0,0.0
20190319:1510,135.55,167.83,22.43,0.0,0.0,0.0
20190319:1610,65.37,92.47,11.09,0.0,0.0,0.0
20190319:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190319:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190319:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190319:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190319:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190319:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190319:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190320:0610,9.72,22.1,11.89,0.0,0.0,0.0
20190320:0710,271.42,320.77,23.22,0.0,0.0,0.0
20190320:0810,388.59,453.51,33.74,0.0,0.0,0.0
20190320:0910,474.87,558.11,42.74,0.0,0.0,0.0
20190320:1010,432.01,507.56,49.07,0.0,0.0,0.0
20190320:1110,359.28,421.68,51.34,0.0,0.0,0.0
20190320:1210,406.64,477.19,48.83,0.0,0.0,0.0
20190320:1310,219.16,260.96,42.32,0.0,0.0,0.0
20190320:1410,80.11,106.06,33.22,0.0,0.0,0.0
20190320:1510,200.81,240.77,22.64,0.0,0.0,0.0
20190320:1610,56.32,80.82,11.28,0.0,0.0,0.0
20190320:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190320:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190320:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190320:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190320:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190320:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190320:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190321:0610,9.72,22.1,12.2,0.0,0.0,0.0
20190321:0710,41.63,62.1,23.54,0.0,0.0,0.0
20190321:0810,65.71,89.81,34.09,0.0,0.0,0.0
20190321:0910,82.67,108.92,43.12,0.0,0.0,0.0
20190321:1010,225.89,268.76,49.47,0.0,0.0,0.0
20190321:1110,266.54,314.87,51.73,0.0,0.0,0.0
20190321:1210,239.36,283.95,49.18,0.0,0.0,0.0
20190321:1310,86.08,112.74,42.61,0.0,0.0,0.0
20190321:1410,106.64,135.67,33.46,0.0,0.0,0.0
20190321:1510,108.95,138.26,22.85,0.0,0.0,0.0
20190321:1610,53.32,76.93,11.47,0.0,0.0,0.0
20190321:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190321:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190321:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190321:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190321:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190321:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190321:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190322:0610,54.77,77.35,12.51,0.0,0.0,0.0
20190322:0710,192.76,231.47,23.87,0.0,0.0,0.0
20190322:0810,528.07,622.15,34.44,0.0,0.0,0.0
20190322:0910,716.47,871.04,43.49,0.0,0.0,0.0
20190322:1010,806.2,1002.29,49.87,0.0,0.0,0.0
20190322:1110,839.96,1053.71,52.13,0.0,0.0,0.0
20190322:1210,788.5,976.38,49.53,0.0,0.0,0.0
20190322:1310,716.29,870.39,42.91,0.0,0.0,0.0
20190322:1410,592.52,703.29,33.7,0.0,0.0,0.0
20190322:1510,372.23,440.37,23.06,0.0,0.0,0.0
20190322:1610,132.46,183.95,11.67,0.0,0.0,0.0
20190322:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190322:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190322:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190322:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190322:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190322:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190322:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190323:0610,45.22,66.3,12.83,0.0,0.0,0.0
20190323:0710,385.76,455.03,24.19,0.0,0.0,0.0
20190323:0810,589.23,699.6,34.78,0.0,0.0,0.0
20190323:0910,719.59,875.98,43.87,0.0,0.0,0.0
20190323:1010,808.89,1007.02,50.27,0.0,0.0,0.0
20190323:1110,829.39,1038.92,52.52,0.0,0.0,0.0
20190323:1210,826.8,1032.96,49.88,0.0,0.0,0.0
20190323:1310,723.67,881.24,43.19,0.0,0.0,0.0
20190323:1410,586.05,695.48,33.94,0.0,0.0,0.0
20190323:1510,377.98,447.32,23.26,0.0,0.0,0.0
20190323:1610,134.53,186.35,11.86,0.0,0.0,0.0
20190323:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190323:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190323:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190323:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190323:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190323:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190323:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190324:0610,53.17,75.51,13.14,0.0,0.0,0.0
20190324:0710,381.19,449.33,24.52,0.0,0.0,0.0
20190324:0810,573.82,679.94,35.13,0.0,0.0,0.0
20190324:0910,714.18,868.52,44.25,0.0,0.0,0.0
20190324:1010,807.04,1004.18,50.67,0.0,0.0,0.0
20190324:1110,827.57,1036.1,52.91,0.0,0.0,0.0
20190324:1210,815.2,1015.73,50.23,0.0,0.0,0.0
20190324:1310,725.27,883.23,43.48,0.0,0.0,0.0
20190324:1410,577.01,683.92,34.18,0.0,0.0,0.0
20190324:1510,376.22,445.17,23.47,0.0,0.0,0.0
20190324:1610,135.6,187.84,12.04,0.0,0.0,0.0
20190324:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190324:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190324:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190324:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190324:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190324:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190324:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0610,52.37,74.59,13.45,0.0,0.0,0.0
20190325:0710,394.39,465.09,24.84,0.0,0.0,0.0
20190325:0810,607.69,723.47,35.47,0.0,0.0,0.0
20190325:0910,738.7,902.73,44.62,0.0,0.0,0.0
20190325:1010,827.44,1034.6,51.07,0.0,0.0,0.0
20190325:1110,786.85,976.73,53.3,0.0,0.0,0.0
20190325:1210,718.35,877.87,50.57,0.0,0.0,0.0
20190325:1310,701.91,851.7,43.76,0.0,0.0,0.0
20190325:1410,596.96,709.54,34.42,0.0,0.0,0.0
20190325:1510,389.32,461.11,23.67,0.0,0.0,0.0
20190325:1610,139.46,192.82,12.23,0.0,0.0,0.0
20190325:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190325:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190325:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190325:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190325:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0610,42.85,63.54,13.76,0.0,0.0,0.0
20190326:0710,406.74,479.9,25.16,0.0,0.0,0.0
20190326:0810,604.69,719.75,35.82,0.0,0.0,0.0
20190326:0910,734.49,897.2,44.99,0.0,0.0,0.0
20190326:1010,813.58,1014.56,51.47,0.0,0.0,0.0
20190326:1110,833.1,1045.11,53.7,0.0,0.0,0.0
20190326:1210,828.8,1036.35,50.91,0.0,0.0,0.0
20190326:1310,725.61,884.24,44.05,0.0,0.0,0.0
20190326:1410,570.97,676.62,34.65,0.0,0.0,0.0
20190326:1510,343.69,406.0,23.88,0.0,0.0,0.0
20190326:1610,127.63,174.72,12.42,0.0,0.0,0.0
20190326:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190326:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190326:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190326:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190326:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0510,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0610,45.22,66.3,14.07,0.0,0.0,0.0
20190327:0710,88.64,115.61,25.48,0.0,0.0,0.0
20190327:0810,140.18,172.94,36.16,0.0,0.0,0.0
20190327:0910,237.78,282.02,45.37,0.0,0.0,0.0
20190327:1010,210.65,251.65,51.87,0.0,0.0,0.0
20190327:1110,125.56,156.69,54.09,0.0,0.0,0.0
20190327:1210,242.15,287.19,51.26,0.0,0.0,0.0
20190327:1310,86.08,112.74,44.33,0.0,0.0,0.0
20190327:1410,69.09,93.63,34.88,0.0,0.0,0.0
20190327:1510,16.66,31.53,24.08,0.0,0.0,0.0
20190327:1610,55.95,79.65,12.6,0.0,0.0,0.0
20190327:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190327:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190327:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190327:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190327:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0510,1.2,8.29,2.67,0.0,0.0,0.0
20190328:0610,72.6,97.61,14.37,0.0,0.0,0.0
20190328:0710,125.91,157.05,25.8,0.0,0.0,0.0
20190328:0810,262.27,309.03,36.5,0.0,0.0,0.0
20190328:0910,207.98,248.55,45.74,0.0,0.0,0.0
20190328:1010,340.09,399.46,52.27,0.0,0.0,0.0
20190328:1110,96.35,124.21,54.48,0.0,0.0,0.0
20190328:1210,92.92,120.39,51.6,0.0,0.0,0.0
20190328:1310,99.78,128.03,44.61,0.0,0.0,0.0
20190328:1410,75.01,100.32,35.11,0.0,0.0,0.0
20190328:1510,16.66,31.53,24.28,0.0,0.0,0.0
20190328:1610,24.94,42.04,12.79,0.0,0.0,0.0
20190328:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190328:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190328:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190328:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190328:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0510,2.64,11.05,2.97,0.0,0.0,0.0
20190329:0610,70.97,95.77,14.68,0.0,0.0,0.0
20190329:0710,410.26,483.67,26.12,0.0,0.0,0.0
20190329:0810,617.81,736.91,36.85,0.0,0.0,0.0
20190329:0910,733.94,896.9,46.11,0.0,0.0,0.0
20190329:1010,718.77,879.24,52.66,0.0,0.0,0.0
20190329:1110,833.84,1046.58,54.86,0.0,0.0,0.0
20190329:1210,829.93,1038.47,51.93,0.0,0.0,0.0
20190329:1310,726.55,885.88,44.88,0.0,0.0,0.0
20190329:1410,578.95,686.93,35.34,0.0,0.0,0.0
20190329:1510,383.03,453.43,24.47,0.0,0.0,0.0
20190329:1610,146.54,202.53,12.97,0.0,0.0,0.0
20190329:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190329:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190329:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190329:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190329:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0410,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0510,0.77,7.37,3.27,0.0,0.0,0.0
20190330:0610,45.22,66.3,14.99,0.0,0.0,0.0
20190330:0710,418.6,493.64,26.44,0.0,0.0,0.0
20190330:0810,616.45,735.21,37.19,0.0,0.0,0.0
20190330:0910,744.03,910.98,46.48,0.0,0.0,0.0
20190330:1010,834.04,1045.19,53.06,0.0,0.0,0.0
20190330:1110,848.01,1067.79,55.25,0.0,0.0,0.0
20190330:1210,829.76,1038.2,52.27,0.0,0.0,0.0
20190330:1310,742.87,908.39,45.16,0.0,0.0,0.0
20190330:1410,590.16,701.23,35.57,0.0,0.0,0.0
20190330:1510,386.68,457.89,24.67,0.0,0.0,0.0
20190330:1610,148.06,204.85,13.15,0.0,0.0,0.0
20190330:1710,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190330:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190330:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190330:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190330:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0410,0.0,0.0,0.0,0.0,0.0,0.0
