index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
48,38.29999923706055,14.5,2019-01-03 00:00:00,1.7464628,5.49432,330.50903,0.5015359,-7.7611294
49,38.29999923706055,14.5,2019-01-03 01:00:00,1.8106005,5.642455,332.44803,1.7439431,-7.7670975
50,38.29999923706055,14.5,2019-01-03 02:00:00,1.9080322,5.75388,333.87616,2.64329,-8.484257
51,38.29999923706055,14.5,2019-01-03 03:00:00,2.0314064,5.8451395,336.59512,1.2111261,-9.474597
52,38.29999923706055,14.5,2019-01-03 04:00:00,2.168808,5.94506,339.48987,0.4421122,-9.574687
53,38.29999923706055,14.5,2019-01-03 05:00:00,2.337053,6.046531,342.33514,-0.017298937,-10.644456
54,38.29999923706055,14.5,2019-01-03 06:00:00,2.4657507,6.1878157,343.79623,-0.56459737,-10.619663
55,38.29999923706055,14.5,2019-01-03 07:00:00,2.5614924,6.354953,343.97202,-0.446249,-10.490648
56,38.29999923706055,14.5,2019-01-03 08:00:00,2.627151,6.502054,343.6095,0.07108784,-10.842799
57,38.29999923706055,14.5,2019-01-03 09:00:00,2.6619663,6.624208,343.22498,0.29579973,-10.517736
58,38.29999923706055,14.5,2019-01-03 10:00:00,2.7816222,6.6726813,343.1151,1.7524322,-11.208725
59,38.29999923706055,14.5,2019-01-03 11:00:00,2.8696742,6.730074,343.14258,0.85208654,-10.699092
60,38.29999923706055,14.5,2019-01-03 12:00:00,2.880913,6.794447,343.2854,0.8910365,-10.755565
61,38.29999923706055,14.5,2019-01-03 13:00:00,2.877364,6.837492,343.38428,1.6420738,-11.096238
62,38.29999923706055,14.5,2019-01-03 14:00:00,2.8362956,6.874978,343.8127,1.2625604,-10.36301
63,38.29999923706055,14.5,2019-01-03 15:00:00,2.785425,6.8895845,344.73004,0.96843743,-9.974129
64,38.29999923706055,14.5,2019-01-03 16:00:00,2.7348921,6.8788557,345.5979,1.4158638,-10.059067
65,38.29999923706055,14.5,2019-01-03 17:00:00,2.701091,6.8448596,346.46576,1.6156076,-9.850163
66,38.29999923706055,14.5,2019-01-03 18:00:00,2.699063,6.800264,347.8335,1.346952,-10.035651
67,38.29999923706055,14.5,2019-01-03 19:00:00,2.718583,6.7667847,349.27258,1.0128803,-10.335004
68,38.29999923706055,14.5,2019-01-03 20:00:00,2.7288926,6.761873,350.22836,0.77318764,-10.245473
69,38.29999923706055,14.5,2019-01-03 21:00:00,2.727118,6.7612267,350.8216,1.3963888,-9.94153
70,38.29999923706055,14.5,2019-01-03 22:00:00,2.7574544,6.7410617,350.60736,2.3971057,-10.791377
71,38.29999923706055,14.5,2019-01-03 23:00:00,2.834352,6.7228355,350.8106,1.9746473,-11.947003
72,38.29999923706055,14.5,2019-01-04 00:00:00,2.8873353,6.733176,351.26102,1.0683093,-12.214676
73,38.29999923706055,14.5,2019-01-04 01:00:00,2.8771105,6.766526,351.51367,0.7272465,-11.334985
74,38.29999923706055,14.5,2019-01-04 02:00:00,2.83976,6.7984543,352.13437,0.24136949,-10.365306
75,38.29999923706055,14.5,2019-01-04 03:00:00,2.83976,6.798971,353.28238,-0.15212607,-10.6830225
76,38.29999923706055,14.5,2019-01-04 04:00:00,2.833338,6.78165,354.42487,-0.36085844,-10.846931
77,38.29999923706055,14.5,2019-01-04 05:00:00,2.8041,6.747137,355.28726,-0.42677402,-10.883662
78,38.29999923706055,14.5,2019-01-04 06:00:00,2.7584684,6.73602,355.7871,-1.0060313,-9.956681
79,38.29999923706055,14.5,2019-01-04 07:00:00,2.6302776,6.7047386,355.67175,-0.700423,-8.841918
80,38.29999923706055,14.5,2019-01-04 08:00:00,2.4815528,6.655231,355.02362,0.17795086,-8.586642
81,38.29999923706055,14.5,2019-01-04 09:00:00,2.3187158,6.597192,354.348,0.48256016,-7.883258
82,38.29999923706055,14.5,2019-01-04 10:00:00,2.2101297,6.481631,354.77094,-0.8592193,-7.1647215
83,38.29999923706055,14.5,2019-01-04 11:00:00,2.1633997,6.3477144,356.254,-1.2861722,-7.404845
84,38.29999923706055,14.5,2019-01-04 12:00:00,2.1257114,6.2811437,357.04498,-0.3628559,-7.350209
85,38.29999923706055,14.5,2019-01-04 13:00:00,2.065968,6.273905,356.81427,1.381408,-6.283654
86,38.29999923706055,14.5,2019-01-04 14:00:00,2.0048723,6.2753267,356.21008,2.6128292,-5.7643795
87,38.29999923706055,14.5,2019-01-04 15:00:00,1.9535792,6.254774,355.5509,2.8655052,-5.7721844
88,38.29999923706055,14.5,2019-01-04 16:00:00,1.9039761,6.2123756,354.94122,2.6372979,-5.8828344
89,38.29999923706055,14.5,2019-01-04 17:00:00,1.8624852,6.150588,354.43036,2.171395,-5.863551
90,38.29999923706055,14.5,2019-01-04 18:00:00,1.9094688,6.1832914,354.28757,1.2880275,-6.1752996
91,38.29999923706055,14.5,2019-01-04 19:00:00,1.8517534,6.1415396,354.4688,0.6608317,-5.3240747
92,38.29999923706055,14.5,2019-01-04 20:00:00,1.8084879,6.10289,354.61163,0.7377331,-4.519223
93,38.29999923706055,14.5,2019-01-04 21:00:00,1.7941225,6.061526,354.6446,1.2750442,-4.7492466
94,38.29999923706055,14.5,2019-01-04 22:00:00,1.8181213,5.996636,354.9577,0.5250058,-5.6551065
