time,P,G(i),H_sun,T2m,WS10m,Int
2019-01-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 08:10:00,30.46,48.8,7.7,0.0,0.0,0.0
2019-01-01 09:10:00,93.95,121.55,16.25,0.0,0.0,0.0
2019-01-01 10:10:00,58.8,81.95,22.96,0.0,0.0,0.0
2019-01-01 11:10:00,169.29,205.35,27.21,0.0,0.0,0.0
2019-01-01 12:10:00,184.12,221.92,28.46,0.0,0.0,0.0
2019-01-01 13:10:00,457.49,533.58,26.54,0.0,0.0,0.0
2019-01-01 14:10:00,122.09,152.86,21.72,0.0,0.0,0.0
2019-01-01 15:10:00,64.46,88.4,14.57,0.0,0.0,0.0
2019-01-01 16:10:00,17.91,33.15,5.7,0.0,0.0,0.0
2019-01-01 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 08:10:00,29.7,47.88,7.69,0.0,0.0,0.0
2019-01-02 09:10:00,79.96,105.9,16.27,0.0,0.0,0.0
2019-01-02 10:10:00,112.98,142.73,23.0,0.0,0.0,0.0
2019-01-02 11:10:00,31.22,49.73,27.27,0.0,0.0,0.0
2019-01-02 12:10:00,26.69,44.2,28.55,0.0,0.0,0.0
2019-01-02 13:10:00,54.82,77.39,26.65,0.0,0.0,0.0
2019-01-02 14:10:00,71.78,96.69,21.85,0.0,0.0,0.0
2019-01-02 15:10:00,71.78,96.69,14.7,0.0,0.0,0.0
2019-01-02 16:10:00,18.62,34.07,5.83,0.0,0.0,0.0
2019-01-02 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 08:10:00,32.75,51.57,7.69,0.0,0.0,0.0
2019-01-03 09:10:00,93.95,121.55,16.29,0.0,0.0,0.0
2019-01-03 10:10:00,146.13,179.56,23.05,0.0,0.0,0.0
2019-01-03 11:10:00,146.13,179.56,27.34,0.0,0.0,0.0
2019-01-03 12:10:00,165.98,201.66,28.65,0.0,0.0,0.0
2019-01-03 13:10:00,361.94,420.69,26.77,0.0,0.0,0.0
2019-01-03 14:10:00,57.99,81.03,21.97,0.0,0.0,0.0
2019-01-03 15:10:00,75.87,101.29,14.84,0.0,0.0,0.0
2019-01-03 16:10:00,0.01,5.53,5.97,0.0,0.0,0.0
2019-01-03 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 08:10:00,31.22,49.73,7.7,0.0,0.0,0.0
2019-01-04 09:10:00,91.48,118.79,16.31,0.0,0.0,0.0
2019-01-04 10:10:00,133.7,165.75,23.1,0.0,0.0,0.0
2019-01-04 11:10:00,158.54,193.38,27.42,0.0,0.0,0.0
2019-01-04 12:10:00,154.41,188.77,28.75,0.0,0.0,0.0
2019-01-04 13:10:00,189.27,226.67,26.89,0.0,0.0,0.0
2019-01-04 14:10:00,40.5,60.78,22.11,0.0,0.0,0.0
2019-01-04 15:10:00,75.05,100.37,14.98,0.0,0.0,0.0
2019-01-04 16:10:00,0.37,6.45,6.11,0.0,0.0,0.0
2019-01-04 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 08:10:00,28.19,46.04,7.71,0.0,0.0,0.0
2019-01-05 09:10:00,79.14,104.98,16.35,0.0,0.0,0.0
2019-01-05 10:10:00,142.82,175.88,23.15,0.0,0.0,0.0
2019-01-05 11:10:00,106.35,135.36,27.51,0.0,0.0,0.0
2019-01-05 12:10:00,55.58,78.27,28.86,0.0,0.0,0.0
2019-01-05 13:10:00,624.69,744.54,27.02,0.0,0.0,0.0
2019-01-05 14:10:00,135.36,167.59,22.25,0.0,0.0,0.0
2019-01-05 15:10:00,70.97,95.77,15.12,0.0,0.0,0.0
2019-01-05 16:10:00,12.36,25.78,6.26,0.0,0.0,0.0
2019-01-05 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 08:10:00,29.7,47.88,7.73,0.0,0.0,0.0
2019-01-06 09:10:00,58.8,81.95,16.39,0.0,0.0,0.0
2019-01-06 10:10:00,71.78,96.69,23.22,0.0,0.0,0.0
2019-01-06 11:10:00,636.74,760.71,27.6,0.0,0.0,0.0
2019-01-06 12:10:00,58.8,81.95,28.98,0.0,0.0,0.0
2019-01-06 13:10:00,678.02,815.67,27.16,0.0,0.0,0.0
2019-01-06 14:10:00,39.71,59.85,22.4,0.0,0.0,0.0
2019-01-06 15:10:00,37.38,57.09,15.27,0.0,0.0,0.0
2019-01-06 16:10:00,15.1,29.47,6.41,0.0,0.0,0.0
2019-01-06 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 08:10:00,20.78,36.83,7.76,0.0,0.0,0.0
2019-01-07 09:10:00,36.6,56.17,16.43,0.0,0.0,0.0
2019-01-07 10:10:00,53.97,76.43,23.29,0.0,0.0,0.0
2019-01-07 11:10:00,377.79,439.11,27.7,0.0,0.0,0.0
2019-01-07 12:10:00,623.08,742.87,29.1,0.0,0.0,0.0
2019-01-07 13:10:00,149.47,182.93,27.3,0.0,0.0,0.0
2019-01-07 14:10:00,134.53,166.67,22.55,0.0,0.0,0.0
2019-01-07 15:10:00,77.5,103.13,15.43,0.0,0.0,0.0
2019-01-07 16:10:00,15.1,29.47,6.57,0.0,0.0,0.0
2019-01-07 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 08:10:00,16.49,31.31,7.79,0.0,0.0,0.0
2019-01-08 09:10:00,36.6,56.17,16.49,0.0,0.0,0.0
2019-01-08 10:10:00,44.43,65.38,23.37,0.0,0.0,0.0
2019-01-08 11:10:00,668.99,803.59,27.81,0.0,0.0,0.0
2019-01-08 12:10:00,700.0,846.27,29.24,0.0,0.0,0.0
2019-01-08 13:10:00,545.79,642.76,27.45,0.0,0.0,0.0
2019-01-08 14:10:00,68.52,93.0,22.71,0.0,0.0,0.0
2019-01-08 15:10:00,28.94,46.96,15.59,0.0,0.0,0.0
2019-01-08 16:10:00,15.79,30.39,6.73,0.0,0.0,0.0
2019-01-08 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 08:10:00,11.03,23.94,7.83,0.0,0.0,0.0
2019-01-09 09:10:00,83.25,109.58,16.55,0.0,0.0,0.0
2019-01-09 10:10:00,42.06,62.62,23.46,0.0,0.0,0.0
2019-01-09 11:10:00,55.65,78.35,27.92,0.0,0.0,0.0
2019-01-09 12:10:00,43.26,64.02,29.38,0.0,0.0,0.0
2019-01-09 13:10:00,85.23,111.79,27.61,0.0,0.0,0.0
2019-01-09 14:10:00,38.16,58.01,22.88,0.0,0.0,0.0
2019-01-09 15:10:00,66.89,91.16,15.76,0.0,0.0,0.0
2019-01-09 16:10:00,24.45,41.44,6.89,0.0,0.0,0.0
2019-01-09 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 08:10:00,32.75,51.57,7.87,0.0,0.0,0.0
2019-01-10 09:10:00,79.14,104.98,16.62,0.0,0.0,0.0
2019-01-10 10:10:00,129.55,161.15,23.55,0.0,0.0,0.0
2019-01-10 11:10:00,166.95,202.19,28.04,0.0,0.0,0.0
2019-01-10 12:10:00,44.08,64.97,29.52,0.0,0.0,0.0
2019-01-10 13:10:00,560.12,661.0,27.77,0.0,0.0,0.0
2019-01-10 14:10:00,142.82,175.88,23.05,0.0,0.0,0.0
2019-01-10 15:10:00,71.78,96.69,15.93,0.0,0.0,0.0
2019-01-10 16:10:00,24.45,41.44,7.06,0.0,0.0,0.0
2019-01-10 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 08:10:00,33.52,52.49,7.92,0.0,0.0,0.0
2019-01-11 09:10:00,94.78,122.47,16.69,0.0,0.0,0.0
2019-01-11 10:10:00,131.21,162.99,23.65,0.0,0.0,0.0
2019-01-11 11:10:00,625.95,746.5,28.17,0.0,0.0,0.0
2019-01-11 12:10:00,505.92,593.52,29.67,0.0,0.0,0.0
2019-01-11 13:10:00,539.61,635.17,27.94,0.0,0.0,0.0
2019-01-11 14:10:00,143.64,176.8,23.22,0.0,0.0,0.0
2019-01-11 15:10:00,86.54,113.26,16.11,0.0,0.0,0.0
2019-01-11 16:10:00,25.94,43.28,7.23,0.0,0.0,0.0
2019-01-11 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 08:10:00,33.52,52.49,7.98,0.0,0.0,0.0
2019-01-12 09:10:00,73.41,98.53,16.77,0.0,0.0,0.0
2019-01-12 10:10:00,83.25,109.58,23.76,0.0,0.0,0.0
2019-01-12 11:10:00,145.63,178.79,28.31,0.0,0.0,0.0
2019-01-12 12:10:00,183.92,221.08,29.84,0.0,0.0,0.0
2019-01-12 13:10:00,547.53,645.37,28.12,0.0,0.0,0.0
2019-01-12 14:10:00,108.01,137.2,23.41,0.0,0.0,0.0
2019-01-12 15:10:00,93.95,121.55,16.29,0.0,0.0,0.0
2019-01-12 16:10:00,23.71,40.52,7.41,0.0,0.0,0.0
2019-01-12 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 08:10:00,21.51,37.75,8.04,0.0,0.0,0.0
2019-01-13 09:10:00,48.39,69.98,16.85,0.0,0.0,0.0
2019-01-13 10:10:00,147.79,181.4,23.87,0.0,0.0,0.0
2019-01-13 11:10:00,564.71,666.89,28.45,0.0,0.0,0.0
2019-01-13 12:10:00,629.08,750.9,30.0,0.0,0.0,0.0
2019-01-13 13:10:00,193.47,231.39,28.3,0.0,0.0,0.0
2019-01-13 14:10:00,117.12,147.33,23.59,0.0,0.0,0.0
2019-01-13 15:10:00,92.3,119.71,16.48,0.0,0.0,0.0
2019-01-13 16:10:00,1.2,8.29,7.59,0.0,0.0,0.0
2019-01-13 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 08:10:00,32.75,51.57,8.11,0.0,0.0,0.0
2019-01-14 09:10:00,94.78,122.47,16.95,0.0,0.0,0.0
2019-01-14 10:10:00,102.22,130.76,24.0,0.0,0.0,0.0
2019-01-14 11:10:00,88.64,115.61,28.6,0.0,0.0,0.0
2019-01-14 12:10:00,64.87,88.86,30.18,0.0,0.0,0.0
2019-01-14 13:10:00,49.01,70.7,28.49,0.0,0.0,0.0
2019-01-14 14:10:00,59.6,82.88,23.79,0.0,0.0,0.0
2019-01-14 15:10:00,57.99,81.03,16.67,0.0,0.0,0.0
2019-01-14 16:10:00,1.2,8.29,7.78,0.0,0.0,0.0
2019-01-14 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 08:10:00,27.44,45.12,8.18,0.0,0.0,0.0
2019-01-15 09:10:00,39.71,59.85,17.05,0.0,0.0,0.0
2019-01-15 10:10:00,42.85,63.54,24.12,0.0,0.0,0.0
2019-01-15 11:10:00,691.7,835.15,28.76,0.0,0.0,0.0
2019-01-15 12:10:00,719.53,874.14,30.36,0.0,0.0,0.0
2019-01-15 13:10:00,708.08,857.32,28.68,0.0,0.0,0.0
2019-01-15 14:10:00,42.85,63.54,23.98,0.0,0.0,0.0
2019-01-15 15:10:00,41.28,61.7,16.86,0.0,0.0,0.0
2019-01-15 16:10:00,15.79,30.39,7.96,0.0,0.0,0.0
2019-01-15 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 08:10:00,20.78,36.83,8.27,0.0,0.0,0.0
2019-01-16 09:10:00,38.16,58.01,17.15,0.0,0.0,0.0
2019-01-16 10:10:00,43.64,64.46,24.26,0.0,0.0,0.0
2019-01-16 11:10:00,697.47,842.76,28.92,0.0,0.0,0.0
2019-01-16 12:10:00,726.37,883.41,30.54,0.0,0.0,0.0
2019-01-16 13:10:00,700.5,846.78,28.88,0.0,0.0,0.0
2019-01-16 14:10:00,50.77,72.75,24.19,0.0,0.0,0.0
2019-01-16 15:10:00,38.16,58.01,17.06,0.0,0.0,0.0
2019-01-16 16:10:00,16.49,31.31,8.15,0.0,0.0,0.0
2019-01-16 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
