index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
45,38.310001373291016,14.600000381469727,2019-01-02 21:00:00,1.4206885,5.1000214,312.93665,2.662795,-6.314141
46,38.310001373291016,14.600000381469727,2019-01-02 22:00:00,1.4559122,5.2349396,317.16037,2.7712636,-6.1231036
47,38.310001373291016,14.600000381469727,2019-01-02 23:00:00,1.5589982,5.27374,324.59167,2.3458877,-8.120396
48,38.310001373291016,14.600000381469727,2019-01-03 00:00:00,1.6382515,5.3587723,330.36975,0.2614963,-7.3385906
49,38.310001373291016,14.600000381469727,2019-01-03 01:00:00,1.6856744,5.506288,332.3086,1.4281557,-6.9746237
50,38.310001373291016,14.600000381469727,2019-01-03 02:00:00,1.7657356,5.6153817,333.462,2.7987554,-7.926642
51,38.310001373291016,14.600000381469727,2019-01-03 03:00:00,1.8857872,5.6919737,335.84573,1.4501493,-9.110893
52,38.310001373291016,14.600000381469727,2019-01-03 04:00:00,2.0118978,5.788722,338.4272,0.67537546,-9.185588
53,38.310001373291016,14.600000381469727,2019-01-03 05:00:00,2.1676579,5.8886194,341.01416,0.28348994,-10.2245245
54,38.310001373291016,14.600000381469727,2019-01-03 06:00:00,2.287467,6.0316,342.29938,-0.22486162,-10.184687
55,38.310001373291016,14.600000381469727,2019-01-03 07:00:00,2.3756073,6.198138,342.31036,-0.05641079,-10.004967
56,38.310001373291016,14.600000381469727,2019-01-03 08:00:00,2.44557,6.34452,341.838,0.52841854,-10.403791
57,38.310001373291016,14.600000381469727,2019-01-03 09:00:00,2.4921849,6.469486,341.38763,0.7538526,-10.1783495
58,38.310001373291016,14.600000381469727,2019-01-03 10:00:00,2.623789,6.522144,341.44257,2.0309796,-10.907189
59,38.310001373291016,14.600000381469727,2019-01-03 11:00:00,2.7293794,6.588658,341.45355,1.256206,-10.459474
60,38.310001373291016,14.600000381469727,2019-01-03 12:00:00,2.7685618,6.6644945,341.51944,1.2217159,-10.59664
61,38.310001373291016,14.600000381469727,2019-01-03 13:00:00,2.79296,6.7230725,341.60733,1.9734964,-11.034849
62,38.310001373291016,14.600000381469727,2019-01-03 14:00:00,2.7827806,6.7745957,342.05222,1.7535607,-10.46898
63,38.310001373291016,14.600000381469727,2019-01-03 15:00:00,2.7580595,6.803948,343.0683,1.3501785,-10.14485
64,38.310001373291016,14.600000381469727,2019-01-03 16:00:00,2.7203312,6.8096166,344.0185,1.7060746,-10.139871
65,38.310001373291016,14.600000381469727,2019-01-03 17:00:00,2.6909242,6.7905946,344.8479,1.9959899,-9.895867
66,38.310001373291016,14.600000381469727,2019-01-03 18:00:00,2.6938326,6.7564554,346.13312,1.7800529,-10.167937
67,38.310001373291016,14.600000381469727,2019-01-03 19:00:00,2.7190385,6.7302527,347.50073,1.4366531,-10.505196
68,38.310001373291016,14.600000381469727,2019-01-03 20:00:00,2.7343075,6.729875,348.385,1.256206,-10.377535
69,38.310001373291016,14.600000381469727,2019-01-03 21:00:00,2.7305913,6.732898,348.87384,1.900018,-9.957434
70,38.310001373291016,14.600000381469727,2019-01-03 22:00:00,2.7575746,6.714506,348.56628,2.823748,-10.867352
71,38.310001373291016,14.600000381469727,2019-01-03 23:00:00,2.8179235,6.6977515,348.71457,2.3998718,-11.913983
72,38.310001373291016,14.600000381469727,2019-01-04 00:00:00,2.850643,6.704428,349.09906,1.5541189,-12.116791
73,38.310001373291016,14.600000381469727,2019-01-04 01:00:00,2.8353739,6.7286153,349.3297,1.2297137,-11.239468
74,38.310001373291016,14.600000381469727,2019-01-04 02:00:00,2.8073404,6.7520466,350.0163,0.7663491,-10.415109
75,38.310001373291016,14.600000381469727,2019-01-04 03:00:00,2.8149345,6.7514167,351.28503,0.24100232,-10.731544
76,38.310001373291016,14.600000381469727,2019-01-04 04:00:00,2.8018467,6.737685,352.5099,-0.013423443,-10.869616
77,38.310001373291016,14.600000381469727,2019-01-04 05:00:00,2.7682388,6.705058,353.38318,-0.06290889,-10.763684
78,38.310001373291016,14.600000381469727,2019-01-04 06:00:00,2.7235627,6.6932163,353.83356,-0.4392991,-9.835206
79,38.310001373291016,14.600000381469727,2019-01-04 07:00:00,2.6018953,6.6622267,353.74017,-0.21986294,-8.816189
80,38.310001373291016,14.600000381469727,2019-01-04 08:00:00,2.4662519,6.612593,353.136,0.5724056,-8.713427
81,38.310001373291016,14.600000381469727,2019-01-04 09:00:00,2.3242257,6.551244,352.37805,0.93330026,-8.146652
82,38.310001373291016,14.600000381469727,2019-01-04 10:00:00,2.2389133,6.4395046,352.51538,-0.05741048,-7.5744452
83,38.310001373291016,14.600000381469727,2019-01-04 11:00:00,2.2019122,6.324868,353.8775,-0.7472091,-7.6708694
84,38.310001373291016,14.600000381469727,2019-01-04 12:00:00,2.1651535,6.2732186,354.71234,0.09954357,-7.480737
85,38.310001373291016,14.600000381469727,2019-01-04 13:00:00,2.1055317,6.2693133,354.55307,1.8365364,-6.4499497
86,38.310001373291016,14.600000381469727,2019-01-04 14:00:00,2.045425,6.265912,353.9489,2.9996967,-6.0610843
87,38.310001373291016,14.600000381469727,2019-01-04 15:00:00,1.9929125,6.2397094,353.24036,3.1846428,-6.1412115
88,38.310001373291016,14.600000381469727,2019-01-04 16:00:00,1.9399962,6.1913357,352.58676,2.8707345,-6.169731
89,38.310001373291016,14.600000381469727,2019-01-04 17:00:00,1.8925734,6.1283484,352.09244,2.3768787,-5.9845786
90,38.310001373291016,14.600000381469727,2019-01-04 18:00:00,1.9337754,6.1677785,351.9057,1.7675565,-6.1199346
91,38.310001373291016,14.600000381469727,2019-01-04 19:00:00,1.869791,6.1226797,352.03204,1.3476791,-5.246685
92,38.310001373291016,14.600000381469727,2019-01-04 20:00:00,1.8213989,6.079974,352.19128,1.3926661,-4.519656
93,38.310001373291016,14.600000381469727,2019-01-04 21:00:00,1.8021712,6.032734,352.31763,1.8305382,-4.803949
94,38.310001373291016,14.600000381469727,2019-01-04 22:00:00,1.8238225,5.963448,352.6966,1.074759,-5.750535
95,38.310001373291016,14.600000381469727,2019-01-04 23:00:00,1.8214796,5.939135,352.74603,1.406162,-5.7206573
96,38.310001373291016,14.600000381469727,2019-01-05 00:00:00,1.8087959,5.9193573,352.5648,1.7205703,-5.9578695
97,38.310001373291016,14.600000381469727,2019-01-05 01:00:00,1.8023329,5.8839583,352.2682,1.9864926,-6.200062
98,38.310001373291016,14.600000381469727,2019-01-05 02:00:00,1.8273772,5.8341985,352.22974,1.9774953,-6.9465566
99,38.310001373291016,14.600000381469727,2019-01-05 03:00:00,1.8594501,5.807744,352.4165,1.5211287,-7.6138296
100,38.310001373291016,14.600000381469727,2019-01-05 04:00:00,1.870195,5.8174443,352.51538,0.7033675,-7.4463325
101,38.310001373291016,14.600000381469727,2019-01-05 05:00:00,2.1329188,6.2053185,352.36707,0.5389154,-6.904003
102,38.310001373291016,14.600000381469727,2019-01-05 06:00:00,2.077094,6.199398,351.92767,0.8438263,-6.2955804
103,38.310001373291016,14.600000381469727,2019-01-05 07:00:00,2.03977,6.183147,351.40588,1.225215,-6.4689627
104,38.310001373291016,14.600000381469727,2019-01-05 08:00:00,2.0367808,6.1420794,351.11478,1.4711432,-7.15208
105,38.310001373291016,14.600000381469727,2019-01-05 09:00:00,2.0353265,6.1037836,350.8731,1.5746129,-7.837461
106,38.310001373291016,14.600000381469727,2019-01-05 10:00:00,1.9677067,6.125451,350.2909,1.0407689,-6.9049087
107,38.310001373291016,14.600000381469727,2019-01-05 11:00:00,1.8922503,6.120034,349.13202,2.054473,-6.594812
108,38.310001373291016,14.600000381469727,2019-01-05 12:00:00,1.827054,6.0730457,347.72046,2.8607373,-6.0429764
109,38.310001373291016,14.600000381469727,2019-01-05 13:00:00,1.766382,6.00187,346.24847,3.2746165,-5.5477276
110,38.310001373291016,14.600000381469727,2019-01-05 14:00:00,1.7264725,5.8949184,344.50732,3.827955,-5.9492683
111,38.310001373291016,14.600000381469727,2019-01-05 15:00:00,1.706033,5.780534,342.51907,4.2328367,-5.990011
112,38.310001373291016,14.600000381469727,2019-01-05 16:00:00,1.6888251,5.676479,340.3056,4.9386306,-6.355789
113,38.310001373291016,14.600000381469727,2019-01-05 17:00:00,1.6957729,5.5799828,337.83398,5.1790605,-6.40966
114,38.310001373291016,14.600000381469727,2019-01-05 18:00:00,1.701105,5.519515,335.5821,5.690411,-6.883179
115,38.310001373291016,14.600000381469727,2019-01-05 19:00:00,1.7023168,5.4843683,333.473,6.022314,-6.559049
116,38.310001373291016,14.600000381469727,2019-01-05 20:00:00,1.7002971,5.4586697,331.4847,6.057804,-6.5690084
117,38.310001373291016,14.600000381469727,2019-01-05 21:00:00,1.6930261,5.4349866,329.6008,6.523668,-6.5984335
118,38.310001373291016,14.600000381469727,2019-01-05 22:00:00,1.6500467,5.427932,328.06293,6.296234,-4.7066193
119,38.310001373291016,14.600000381469727,2019-01-05 23:00:00,1.5983422,5.4106736,326.6294,6.4122005,-4.124
120,38.310001373291016,14.600000381469727,2019-01-06 00:00:00,1.5399321,5.389132,325.56934,6.294735,-3.6717577
121,38.310001373291016,14.600000381469727,2019-01-06 01:00:00,1.4715043,5.3665824,324.9322,5.874857,-3.2158933
122,38.310001373291016,14.600000381469727,2019-01-06 02:00:00,1.4025111,5.3381124,324.60815,5.3500104,-3.0904965
123,38.310001373291016,14.600000381469727,2019-01-06 03:00:00,1.3432932,5.286715,324.47083,4.8966427,-3.2751963
124,38.310001373291016,14.600000381469727,2019-01-06 04:00:00,1.297163,5.2166734,324.6411,4.7131963,-4.188283
125,38.310001373291016,14.600000381469727,2019-01-06 05:00:00,1.268564,5.128743,325.0091,4.225339,-4.615628
126,38.310001373291016,14.600000381469727,2019-01-06 06:00:00,1.2372988,5.0641184,325.4265,3.9229271,-4.657728
127,38.310001373291016,14.600000381469727,2019-01-06 07:00:00,1.208215,5.0119653,326.14606,3.0616786,-4.9818583
128,38.310001373291016,14.600000381469727,2019-01-06 08:00:00,1.1805854,4.9674964,327.27197,2.0009885,-4.5545135
129,38.310001373291016,14.600000381469727,2019-01-06 09:00:00,1.1392218,4.9680004,327.9146,1.3911664,-4.081447
130,38.310001373291016,14.600000381469727,2019-01-06 10:00:00,1.1102995,4.9280663,329.43054,-0.8191881,-5.038445
131,38.310001373291016,14.600000381469727,2019-01-06 11:00:00,1.0714403,4.932224,329.7271,-0.77220154,-3.5278006
132,38.310001373291016,14.600000381469727,2019-01-06 12:00:00,1.0214323,4.992817,328.2881,0.3729639,-2.3263466
133,38.310001373291016,14.600000381469727,2019-01-06 13:00:00,0.97602916,5.0545444,326.21194,1.3526778,-1.1443589
134,38.310001373291016,14.600000381469727,2019-01-06 14:00:00,0.9379779,5.099139,323.82822,2.6048121,-0.427742
135,38.310001373291016,14.600000381469727,2019-01-06 15:00:00,0.90655124,5.125972,321.19733,3.506549,-0.27382553
136,38.310001373291016,14.600000381469727,2019-01-06 16:00:00,0.8810221,5.141215,318.50604,3.5315416,-0.7459869
137,38.310001373291016,14.600000381469727,2019-01-06 17:00:00,0.8633294,5.140585,316.26508,2.9222195,-1.1484332
138,38.310001373291016,14.600000381469727,2019-01-06 18:00:00,0.86001706,5.151167,315.05676,1.9275099,-1.8460368
139,38.310001373291016,14.600000381469727,2019-01-06 19:00:00,0.84450567,5.193872,313.87036,1.406162,-1.2376142
140,38.310001373291016,14.600000381469727,2019-01-06 20:00:00,0.827621,5.242372,312.41486,1.6760833,0.7053548
141,38.310001373291016,14.600000381469727,2019-01-06 21:00:00,0.81412923,5.2627797,310.47055,2.3763788,1.6709541
142,38.310001373291016,14.600000381469727,2019-01-06 22:00:00,0.8065351,5.247285,308.7459,3.3525937,1.2300287
