ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-09-22T04:00:00,0.18769,375380.0,0.18769,1876900.0,0.3296805731798834,2637444.5854390673,1868099.743413596,0
2019-09-22T05:00:00,0.05529,110580.0,0.05529,552900.0,0.3296805731798834,2637444.5854390673,1991186.5242840184,0
2019-09-22T06:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,2300848.4429221675,0
2019-09-22T07:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,2448801.1797860228,0
2019-09-22T08:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,1959180.6260934137,0
2019-09-22T09:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,1865849.0700685682,0
2019-09-22T10:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,2248443.037938713,0
2019-09-22T11:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,1965619.2352885706,0
2019-09-22T12:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,2180643.3431805177,0
2019-09-22T13:00:00,0.0,0.0,0.0,0.0,0.5023765280253659,4019012.224202927,2148979.203524307,0
2019-09-22T14:00:00,0.0,0.0,0.0,0.0,0.5023765280253659,4019012.224202927,2101994.649594024,0
2019-09-22T15:00:00,0.0,0.0,0.0,0.0,0.5023765280253659,4019012.224202927,1710890.2293807478,0
2019-09-22T16:00:00,0.0,0.0,0.0,0.0,0.5023765280253659,4019012.224202927,2199658.264708705,0
2019-09-22T17:00:00,0.0,0.0,0.0,0.0,0.5023765280253659,4019012.224202927,1953115.154122517,0
2019-09-22T18:00:00,0.0,0.0,0.0,0.0,0.5023765280253659,4019012.224202927,2224967.08558067,0
2019-09-22T19:00:00,0.07931999999999999,158639.99999999997,0.07931999999999999,793199.9999999999,0.5023765280253659,4019012.224202927,2477285.247376786,0
2019-09-22T20:00:00,0.21018,420360.0,0.21018,2101800.0,0.5023765280253659,4019012.224202927,2849975.3944424377,0
2019-09-22T21:00:00,0.40243,804860.0,0.40243,4024300.0,0.6148018151302984,4918414.521042387,2013131.9310784836,0
2019-09-22T22:00:00,0.49389,987780.0,0.49389,4938900.0,0.5776624563000312,4621299.650400249,1950529.4577361054,0
2019-09-22T23:00:00,0.5883200000000001,1176640.0000000002,0.5883200000000001,5883200.000000001,0.5776624563000312,4621299.650400249,1823783.977798213,0
2019-09-23T00:00:00,0.64932,1298640.0,0.64932,6493200.0,0.5776624563000312,4621299.650400249,1312148.6298269397,0
2019-09-23T01:00:00,0.6662899999999999,1332579.9999999998,0.6662899999999999,6662899.999999999,0.5776624563000312,4621299.650400249,1720712.740306914,0
2019-09-23T02:00:00,0.61039,1220780.0,0.61039,6103900.0,0.5776624563000312,4621299.650400249,1409684.0823919699,0
2019-09-23T03:00:00,0.44594,891880.0,0.44594,4459400.0,0.5776624563000312,4621299.650400249,1613996.5322185627,0
2019-09-23T04:00:00,0.22753,455060.0,0.22753,2275300.0,0.5776624563000312,4621299.650400249,2153008.4936088193,0
2019-09-23T05:00:00,0.05878,117560.0,0.05878,587800.0,0.5776624563000312,4621299.650400249,2261938.623706377,0
2019-09-23T06:00:00,0.0,0.0,0.0,0.0,0.5776624563000312,4621299.650400249,2226767.345660873,0
2019-09-23T07:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2813376.6942792432,0
2019-09-23T08:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2392750.6783650164,0
2019-09-23T09:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2024537.3700644707,0
2019-09-23T10:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2509731.27948312,0
2019-09-23T11:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2324228.652096351,0
2019-09-23T12:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2426788.8834213796,0
2019-09-23T13:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2516383.9016968496,0
2019-09-23T14:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2717289.9787216107,0
2019-09-23T15:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2337892.564389197,0
2019-09-23T16:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2420847.8438156783,0
2019-09-23T17:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2324919.397132917,0
2019-09-23T18:00:00,0.00067,1340.0,0.00067,6700.0,0.5876691029887904,4701352.823910323,3835472.4074305254,0
2019-09-23T19:00:00,0.08184000000000001,163680.00000000003,0.08184000000000001,818400.0000000001,0.5764126384269199,4611301.1074153595,2840230.2608381393,0
2019-09-23T20:00:00,0.16418000000000002,328360.00000000006,0.16418000000000002,1641800.0000000002,0.5764126384269199,4611301.1074153595,2414910.925335647,0
2019-09-23T21:00:00,0.356,712000.0,0.356,3560000.0,0.5764126384269199,4611301.1074153595,2307670.2446627677,0
2019-09-23T22:00:00,0.50274,1005479.9999999999,0.50274,5027400.0,0.5764126384269199,4611301.1074153595,2393709.3503498714,0
2019-09-23T23:00:00,0.56037,1120740.0,0.56037,5603700.0,0.5764126384269199,4611301.1074153595,1982428.4167483798,0
2019-09-24T00:00:00,0.63315,1266300.0,0.63315,6331500.0,0.5764126384269199,4611301.1074153595,1547382.2231551376,0
2019-09-24T01:00:00,0.54749,1094980.0,0.54749,5474900.0,0.5764126384269199,4611301.1074153595,1603544.378871666,0
2019-09-24T02:00:00,0.33086,661720.0,0.33086,3308600.0,0.5764126384269199,4611301.1074153595,1595636.6301612044,0
2019-09-24T03:00:00,0.33499,669980.0,0.33499,3349900.0,0.5764126384269199,4611301.1074153595,1512385.244718779,0
2019-09-24T04:00:00,0.15393,307860.0,0.15393,1539300.0,0.5876691029887904,4701352.823910323,2133927.8923706743,0
2019-09-24T05:00:00,0.05,100000.0,0.05,500000.0,0.5876691029887904,4701352.823910323,2170719.9715641593,0
2019-09-24T06:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2482175.7599618672,0
2019-09-24T07:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2538250.9552506567,0
2019-09-24T08:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2021087.610501806,0
2019-09-24T09:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2108093.267305133,0
2019-09-24T10:00:00,0.0,0.0,0.0,0.0,0.5876691029887904,4701352.823910323,2345354.5995306964,0
