ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-10-06T19:00:00,0.11788,117880.0,0.11788,589400.0,0.17001854426539773,680074.177061591,2224814.5854528593,837460.4083912685
2019-10-06T20:00:00,0.32655,326550.0,0.32655,1632750.0,0.17001854426539773,680074.177061591,1903989.1853556111,0
2019-10-06T21:00:00,0.51491,514910.0,0.51491,2574550.0,0.2159665872184867,863866.3488739467,1883778.3899947165,0
2019-10-06T22:00:00,0.6607799999999999,660779.9999999999,0.6607799999999999,3303899.9999999995,0.2159665872184867,863866.3488739467,1467283.0019918147,0
2019-10-06T23:00:00,0.7263,726300.0,0.7263,3631499.9999999995,0.2159665872184867,863866.3488739467,1336891.198175858,0
2019-10-07T00:00:00,0.68256,682560.0,0.68256,3412799.9999999995,0.26904832489057523,1076193.299562301,1467350.8698751857,0
2019-10-07T01:00:00,0.59973,599730.0,0.59973,2998650.0,0.26904832489057523,1076193.299562301,1000958.2185787046,0
2019-10-07T02:00:00,0.51727,517270.0,0.51727,2586350.0,0.26904832489057523,1076193.299562301,879565.2149288636,0
2019-10-07T03:00:00,0.42665,426650.0,0.42665,2133250.0,0.26904832489057523,1076193.299562301,1075813.8855468682,0
2019-10-07T04:00:00,0.27253,272530.0,0.27253,1362650.0,0.26904832489057523,1076193.299562301,1505907.9533640526,0
2019-10-07T05:00:00,0.045340000000000005,45340.00000000001,0.045340000000000005,226700.00000000003,0.3296805731798834,1318722.2927195337,1270158.6629826296,0
2019-10-07T06:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1233848.971739729,0
2019-10-07T07:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,987990.285089035,0
2019-10-07T08:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1510938.0881391182,192215.7954195845
2019-10-07T09:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1564609.3526111357,245887.05989160202
2019-10-07T10:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1761450.6261459955,442728.3334264618
2019-10-07T11:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1792071.7108394098,473349.4181198762
2019-10-07T12:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1753780.052437721,435057.7597181874
2019-10-07T13:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,1318722.2927195337,1622874.9160129353,304152.6232934017
2019-10-07T14:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,1537217.3797109067,1366700.1187276668,0
2019-10-07T15:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,1537217.3797109067,845641.1695855493,0
2019-10-07T16:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,1537217.3797109067,1606747.3090778186,69529.929366912
2019-10-07T17:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,1537217.3797109067,1614444.5573971637,77227.17768625706
2019-10-07T18:00:00,0.00646,6460.0,0.00646,32299.999999999996,0.38430434492772664,1537217.3797109067,1726119.5966950937,150142.21698418702
2019-10-07T19:00:00,0.13763,137630.0,0.13763,688150.0,0.3296805731798834,1318722.2927195337,1774181.0210683944,0
2019-10-07T20:00:00,0.33949,339490.0,0.33949,1697450.0,0.3296805731798834,1318722.2927195337,1579446.5142561337,0
2019-10-07T21:00:00,0.49977,499770.0,0.49977,2498850.0,0.3296805731798834,1318722.2927195337,1691241.6505577979,0
2019-10-07T22:00:00,0.59109,591090.0,0.59109,2955450.0,0.3296805731798834,1318722.2927195337,1603006.639224991,0
2019-10-07T23:00:00,0.74018,740180.0,0.74018,3700899.9999999995,0.3296805731798834,1318722.2927195337,1299476.1708021986,0
2019-10-08T00:00:00,0.76239,762390.0,0.76239,3811950.0,0.3296805731798834,1318722.2927195337,1316721.7347501833,0
2019-10-08T01:00:00,0.75927,759270.0,0.75927,3796350.0,0.3296805731798834,1318722.2927195337,1258755.8809375057,0
2019-10-08T02:00:00,0.68149,681490.0,0.68149,3407450.0,0.26904832489057523,1076193.299562301,1164377.3064333904,0
2019-10-08T03:00:00,0.5317000000000001,531700.0000000001,0.5317000000000001,2658500.0000000005,0.26904832489057523,1076193.299562301,1221659.6210000215,0
2019-10-08T04:00:00,0.31622,316220.0,0.31622,1581100.0,0.26904832489057523,1076193.299562301,1429575.4180841688,0
2019-10-08T05:00:00,0.032119999999999996,32119.999999999996,0.032119999999999996,160599.99999999997,0.26904832489057523,1076193.299562301,1584986.9625820692,316073.6630197682
2019-10-08T06:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1598807.0698154478,522613.77025314677
2019-10-08T07:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1441423.6709713226,365230.37140902155
2019-10-08T08:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1724225.4154323812,648032.1158700802
2019-10-08T09:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1601433.5044160222,525240.2048537212
2019-10-08T10:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1734007.1805804903,657813.8810181892
2019-10-08T11:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1555503.53746634,479310.237904039
2019-10-08T12:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1688653.6333409667,612460.3337786656
2019-10-08T13:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1391112.454065602,314919.154503301
2019-10-08T14:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1387270.6953519876,311077.3957896866
2019-10-08T15:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1603647.6097563615,527454.3101940604
2019-10-08T16:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1480421.7661090535,404228.4665467525
2019-10-08T17:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1715212.6330599876,639019.3334976865
2019-10-08T18:00:00,0.00649,6490.0,0.00649,32450.0,0.26904832489057523,1076193.299562301,2099112.7770435284,983979.4774812274
2019-10-08T19:00:00,0.12348999999999999,123489.99999999999,0.12348999999999999,617450.0,0.3296805731798834,1318722.2927195337,1953063.865084363,0
2019-10-08T20:00:00,0.32423,324230.0,0.32423,1621150.0,0.3296805731798834,1318722.2927195337,1136731.7606427476,0
2019-10-08T21:00:00,0.4718,471800.0,0.4718,2359000.0,0.3296805731798834,1318722.2927195337,1574426.224223961,0
2019-10-08T22:00:00,0.67147,671470.0,0.67147,3357350.0,0.3296805731798834,1318722.2927195337,1514303.0000163573,0
2019-10-08T23:00:00,0.5445099999999999,544509.9999999999,0.5445099999999999,2722549.9999999995,0.3296805731798834,1318722.2927195337,1318692.6040775932,0
2019-10-09T00:00:00,0.63944,639440.0,0.63944,3197200.0,0.26904832489057523,1076193.299562301,1329926.4329373452,0
2019-10-09T01:00:00,0.5899099999999999,589909.9999999999,0.5899099999999999,2949549.9999999995,0.26904832489057523,1076193.299562301,1193096.9424248012,0
2019-10-09T02:00:00,0.51959,519590.0,0.51959,2597950.0,0.26904832489057523,1076193.299562301,1234572.4605984632,0
2019-10-09T03:00:00,0.4011,401100.0,0.4011,2005500.0,0.26904832489057523,1076193.299562301,1151745.3617393493,0
2019-10-09T04:00:00,0.23125,231250.0,0.23125,1156250.0,0.26904832489057523,1076193.299562301,1641440.453139256,0
2019-10-09T05:00:00,0.045520000000000005,45520.00000000001,0.045520000000000005,227600.00000000003,0.26904832489057523,1076193.299562301,1602391.1334867128,253077.8339244118
