data,cf_fotovoltaico,cf_eolico,cf_wec,energia_consumata
2019-07-08T23:00:00,0.0,0.05525251290880779,0.09039322952462316,1700105.7633095537
2019-07-09T00:00:00,0.0,0.0,0.09039322952462316,1394049.8839574074
2019-07-09T01:00:00,0.0,0.0,0.09039322952462316,1585923.9279523487
2019-07-09T02:00:00,0.0,0.0,0.09039322952462316,1628666.5610824686
2019-07-09T03:00:00,0.0,0.0,0.09039322952462316,1553681.9403044016
2019-07-09T04:00:00,0.0,0.0,0.09039322952462316,1814454.962857891
2019-07-09T05:00:00,0.0,0.0,0.09039322952462316,2401093.535545274
2019-07-09T06:00:00,0.0,0.0,0.09039322952462316,2372710.1887233206
2019-07-09T07:00:00,0.01256,0.0,0.09039322952462316,2626670.0574130476
2019-07-09T08:00:00,0.07055,0.0,0.09039322952462316,2658418.123325965
2019-07-09T09:00:00,0.21747999999999998,0.0,0.09039322952462316,2500810.9390278785
2019-07-09T10:00:00,0.38664,0.0,0.09039322952462316,2393001.3768772036
2019-07-09T11:00:00,0.45588999999999996,0.0,0.07918178642499599,2321160.140210989
2019-07-09T12:00:00,0.53377,0.0,0.07918178642499599,2554645.527576342
2019-07-09T13:00:00,0.5217,0.0,0.07918178642499599,2351844.395453784
2019-07-09T14:00:00,0.46872,0.0,0.07918178642499599,2425007.6665285393
2019-07-09T15:00:00,0.34055,0.0,0.07918178642499599,2021500.8290627766
2019-07-09T16:00:00,0.1427,0.0,0.07918178642499599,2349226.2918708893
2019-07-09T17:00:00,0.0,0.04439053254038804,0.07918178642499599,3369586.61481576
2019-07-09T18:00:00,0.0,0.0,0.0667821099506511,4071253.702307176
2019-07-09T19:00:00,0.0,0.0,0.0667821099506511,3747535.645985963
2019-07-09T20:00:00,0.0,0.0,0.0667821099506511,2986870.553820384
2019-07-09T21:00:00,0.0,0.0,0.07918178642499599,2404144.536125363
2019-07-09T22:00:00,0.0,0.0,0.07918178642499599,1851087.2691427732
2019-07-09T23:00:00,0.0,0.069685465178075,0.07918178642499599,1700543.1854350325
2019-07-10T00:00:00,0.0,0.13532732323575816,0.07918178642499599,1817233.5131561996
2019-07-10T01:00:00,0.0,0.09840928452818865,0.07918178642499599,1431035.6917295253
2019-07-10T02:00:00,0.0,0.054824297762252255,0.07918178642499599,1307440.0724788818
2019-07-10T03:00:00,0.0,0.08196702344150013,0.07918178642499599,1673264.2835457625
2019-07-10T04:00:00,0.0,0.12496625303917029,0.07918178642499599,1707934.198651989
2019-07-10T05:00:00,0.0,0.15989169372850515,0.07918178642499599,2275934.0034056935
2019-07-10T06:00:00,0.0,0.16546247584071402,0.07918178642499599,1848243.345677467
2019-07-10T07:00:00,0.01838,0.14468097621525253,0.09039322952462316,2031748.4263318244
2019-07-10T08:00:00,0.16285,0.11905120532628082,0.09039322952462316,2021108.1623507699
2019-07-10T09:00:00,0.34894,0.07444014411887405,0.09039322952462316,2143131.925589039
2019-07-10T10:00:00,0.47381,0.06219845740901543,0.09039322952462316,2148633.0142533258
2019-07-10T11:00:00,0.51577,0.05046713419841242,0.09039322952462316,2762714.2219295697
2019-07-10T12:00:00,0.61307,0.0545998774647235,0.09039322952462316,2458213.4883635715
2019-07-10T13:00:00,0.58936,0.09155299684262873,0.09039322952462316,2046095.950349713
2019-07-10T14:00:00,0.53125,0.11352258551132405,0.09039322952462316,2303180.5877931006
2019-07-10T15:00:00,0.43526,0.06670540905466586,0.09039322952462316,2074006.8816068603
2019-07-10T16:00:00,0.24469,0.0,0.09039322952462316,1800922.2269062947
2019-07-10T17:00:00,0.0,0.0,0.09039322952462316,2709444.5817447933
2019-07-10T18:00:00,0.0,0.10412207821931883,0.09039322952462316,2824611.0727185425
2019-07-10T19:00:00,0.0,0.11584223011337845,0.09039322952462316,2636043.1362008434
2019-07-10T20:00:00,0.0,0.07042706079488041,0.09039322952462316,2907529.944955251
2019-07-10T21:00:00,0.0,0.06884995913590403,0.09039322952462316,2831171.059084707
2019-07-10T22:00:00,0.0,0.07970872943333009,0.09039322952462316,2582009.216085915
2019-07-10T23:00:00,0.0,0.09631651316642699,0.09039322952462316,1816338.3402896423
2019-07-11T00:00:00,0.0,0.07837290493368612,0.09039322952462316,1626399.4567664845
2019-07-11T01:00:00,0.0,0.06686750830223442,0.09039322952462316,1773142.396140346
2019-07-11T02:00:00,0.0,0.06241635365991714,0.07918178642499599,1602857.7976053103
2019-07-11T03:00:00,0.0,0.0851266544939443,0.07918178642499599,1855212.278952263
