index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
79,-13.199999809265137,-176.1999969482422,2019-01-05 07:00:00,3.1205661,8.873846,1.6346283,-2.4124858,-13.01231
80,-13.199999809265137,-176.1999969482422,2019-01-05 08:00:00,3.1204622,8.886105,1.3600616,-1.9303086,-12.5708065
81,-13.199999809265137,-176.1999969482422,2019-01-05 09:00:00,3.0990152,8.939763,1.1074677,-2.6700184,-11.628527
82,-13.199999809265137,-176.1999969482422,2019-01-05 10:00:00,3.0310392,9.103536,0.5418854,-3.078326,-9.077976
83,-13.199999809265137,-176.1999969482422,2019-01-05 11:00:00,3.0049706,9.153001,0.4265747,-2.911866,-10.903731
84,-13.199999809265137,-176.1999969482422,2019-01-05 12:00:00,3.0135908,9.113214,0.7121124,-3.787172,-11.523984
85,-13.199999809265137,-176.1999969482422,2019-01-05 13:00:00,3.0375824,9.046651,1.5687256,-4.721676,-10.81879
86,-13.199999809265137,-176.1999969482422,2019-01-05 14:00:00,3.070454,8.976432,2.469284,-4.133753,-10.9620695
87,-13.199999809265137,-176.1999969482422,2019-01-05 15:00:00,3.1031177,8.914386,3.0293732,-3.6885107,-11.160419
88,-13.199999809265137,-176.1999969482422,2019-01-05 16:00:00,3.137703,8.88148,2.9030762,-2.4919212,-12.5012665
89,-13.199999809265137,-176.1999969482422,2019-01-05 17:00:00,3.1852186,8.836424,2.5022278,-2.695316,-13.807112
90,-13.199999809265137,-176.1999969482422,2019-01-05 18:00:00,3.252883,8.799755,2.634018,-4.1969976,-14.068466
91,-13.199999809265137,-176.1999969482422,2019-01-05 19:00:00,3.311979,8.756205,2.886612,-3.5352056,-14.024597
92,-13.199999809265137,-176.1999969482422,2019-01-05 20:00:00,3.3324394,8.782658,2.1892395,-1.6894729,-14.114204
93,-13.199999809265137,-176.1999969482422,2019-01-05 21:00:00,3.308967,8.876857,0.38264465,0.4937333,-13.170057
94,-13.199999809265137,-176.1999969482422,2019-01-05 22:00:00,3.2588549,9.004928,359.02667,-0.9568467,-11.145952
95,-13.199999809265137,-176.1999969482422,2019-01-05 23:00:00,3.195293,9.143753,357.78568,0.7603729,-9.879778
96,-13.199999809265137,-176.1999969482422,2019-01-06 00:00:00,3.1373913,9.252038,356.4074,1.8623481,-9.883511
97,-13.199999809265137,-176.1999969482422,2019-01-06 01:00:00,3.0877984,9.331827,354.9687,2.5878909,-9.909647
98,-13.199999809265137,-176.1999969482422,2019-01-06 02:00:00,3.04371,9.395702,353.50806,3.2334926,-9.998322
99,-13.199999809265137,-176.1999969482422,2019-01-06 03:00:00,3.009021,9.432908,352.14075,3.1267357,-9.145649
